publishedAt,authorDisplayName,textDisplay,likeCount
2024-07-11T03:41:33Z,@nabillaazzahra4318,Nadya (yaya),1
2024-07-11T03:51:28Z,@agungbastantapurba_4704,"@@nabillaazzahra4318 owalah oke thanks, kasian bgt",0
2024-07-11T03:09:23Z,@arfanramadhani7562,"shakira humble dan positif vibes bangettttt, kerennn",0
2024-07-11T03:09:17Z,@saskiacahyaramadhani9058,Shakira kaya ada cahaya ilahi gitu dibelakang nyaa,0
2024-07-11T03:09:14Z,@seshomarusama2052,"Bayangkan, di tiktok ada yg komen &quot;ngapain sekolah tinggi2 nanti juga di dapur&quot; 😂😂😂",0
2024-07-11T03:14:34Z,@winterrnightt-sv6xe,Duh jangan bawa SDM tiktok lah 😂😂,0
2024-07-11T03:09:11Z,@SaepullMalik,seru banget!,0
2024-07-11T03:09:03Z,@NFrozth_gaming,pinter dan rendah hati! hebat anak2 ini dan orang tua nya! bang densu sama pihak2 yang ngangkat hal2 gini juga keren!,0
2024-07-11T03:08:57Z,@caturzazan,"<a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=1938"">32:18</a> ❤❤ best didikan ortu",0
2024-07-11T03:08:32Z,@nawanrir4301,Ini apa ya koq shakira ditengah kek tone warna cahayanya beda kek bersinar kwkwkwk,0
2024-07-11T03:08:22Z,@NuryantiIsnaeni,Sakira bikin adem senyum tetusss 😊,0
2024-07-11T03:08:18Z,@Jngsd,Xaviera ternyata adeknya ka sabrina sumpah kakanya aja sekeren itu alumni MIT dan dia puteri Indonesia riau. Btw ka sabrina ini istrinya ka belva aka CEO ruang guru. Berarti pesertanya adik ipar sendiri 😂😂😂 plotwist,3
2024-07-11T03:07:56Z,@nurariefa7720,shakira pure blood dongg,0
2024-07-11T03:07:22Z,@khuzaemah-bi1ml,Sandy baik banget...padahal yang angkat tangan sandy duluan...tapi dia kasih ke xaviera❤❤❤🎉🎉🎉,16
2024-07-11T03:07:06Z,@muhammadndaru1913,XAVIERAAA CAKEP BANGETT MASYA ALLAH,0
2024-07-11T03:06:42Z,@aderahmawati9106,Nonton 1jam gk berasa,0
2024-07-11T03:06:29Z,@fitra9346,SANDY LUCU BANGET,0
2024-07-11T03:06:28Z,@adindaaisyah9386,Mereka ber3 kerenn bhgtt 🥺,0
2024-07-11T03:06:14Z,@user-it7ll3wq8q,Apresiasi yang luar biasa buat  tim dari Ruang Guru udah bikin acara COC ini sangat membawa pengaruh positif buat kami generasi muda....Dari awal nonton  COC terharu banget sama kalian yang hebat-hebat dengan segudang prestasi tapi tetap rendah hati...inspirasi buat anak-anak Indonesia👏,1
2024-07-11T03:06:06Z,@refijulaini9843,"senang bgt, mereka anak INDONESIA lohhhh, terharuuu",0
2024-07-11T03:06:03Z,@ikaretnosaputri9606,Keren bgt kalian ❤,0
2024-07-11T03:05:55Z,@maahuwasyifaaputri7405,MASYAA ALLAAH TA BARAKALLAH,0
2024-07-11T03:05:26Z,@milkychocow,"mereka keren keren bgt, terimakasi yaa udaa memotivasi",1
2024-07-11T03:05:24Z,@shihomiyano2349,BISA-BISANYA LOE XAVIERA MARK ZUCKERBERG GAK TAU MARIE ANTOINETTE TAU,0
2024-07-11T03:05:20Z,@MuhammadIlham-uv3rf,Inspire… godd job,0
2024-07-11T03:04:54Z,@itwouldbeA,Maxwell komen disini juga gaksihhh ???,0
2024-07-11T03:04:54Z,@tri_nia,SANDYYYU GW NGETAWAIN MODEL RAMBUTLUUU SUMPAH GAKUAT😂😂😂,0
2024-07-11T03:04:48Z,@derasitiduroh,"Akhirnya ada yang undang mereka juga, mereka luar biasa sangat menginspirasi banget",0
2024-07-11T03:04:46Z,@izzanya_17,"Anakku cewe, semoga pinter n sukses kaya xaviera &amp; shakira.<br>Aamiin 🤲🏻",0
2024-07-11T03:04:42Z,@ariffebrianto4433,keren mereka👍 tapi lebih keren kalau mereka bisa mengangkat nama indonesia di kanca internasional..lebih respect🙏,1
2024-07-11T03:04:27Z,@Keluarga_Tohari,Bisa2nya xavier kauu... Belum di baca soalnya udh bisa KEREEENN 😂❤❤❤,0
2024-07-11T03:04:22Z,@septian-do5cn,“toriq haji 2 bulan” 😭,0
2024-07-11T03:04:10Z,@debya23,undang maxwell juga bang,1
2024-07-11T03:04:05Z,@hannariyani5028,Sandy lucu banget 😭😭,0
2024-07-11T03:03:50Z,@fetiagustina1324,"Berkelassss sihh kontennya, kereeen bang den",0
2024-07-11T03:03:41Z,@IlhamSiddiq,Bunga tulip mah dari turki asalnya bukan Belanda woy,0
2024-07-11T03:03:40Z,@nurinnurhasanah7805,MasyaAllah keren banget 😢😢❤❤❤,0
2024-07-11T03:03:38Z,@yolanda_salsabila,MEREKAA KEREN BANGETTTT,0
2024-07-11T03:03:27Z,@user-ef3cq4vv6x,Shakira ❤,0
2024-07-11T03:03:26Z,@yudhya,"Cek kodam malam2. yang ngadain pinter, yang minta di cek kelewat pinter aowkwowk",0
2024-07-11T03:03:20Z,@GilangPermatasari-ot8hh,Undang Maxxweeeellll PLEASSSSSS,1
2024-07-11T03:03:06Z,@debiyunita,Sayang bgt acara coc gak disiarkan di tv,0
2024-07-11T03:02:48Z,@ratifajaika7694,Senyum terus gua sampe akhir lihat orang pintar 😂😊,0
2024-07-11T03:02:30Z,@aflahislamy,"<a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=1965"">32:45</a>",0
2024-07-11T03:02:27Z,@noufalamalulrafi8873,Xaviera cantik banger buset dah ❤,0
2024-07-11T03:02:20Z,@ayudinifebriani5187,"Ini yg selalu aku dan suami pikirin, kita gak harus ngewarisin harta, tapi kita harus mewariskan pendidikan ke anak. Gapapa uang habis buat sekolah anak",218
2024-07-11T03:01:54Z,@brilliantqueen,"kerenn bangettt, terima kasih kakk sudah membuat saya termotivasi💗💗💗",0
2024-07-11T03:01:40Z,@user-uw7lt8ty6n,axel kug g diajakk sii,0
2024-07-11T03:01:23Z,@merlindalinda0296,Mantapp kaliann hebat semuaa terus tebarkan positif ya. Org pinter adalah yg rajin. 🎉🎉🎉❤❤❤❤,0
2024-07-11T03:01:16Z,@trianasalma6583,"Please undangn bikin motivasi aja yah, jangn soal klarifikasi aja ❤",0
2024-07-11T03:01:04Z,@sanyapramudita6571,"Hal yang bisa dipelajari dari mereka ini bukan cuma kecerdasannya aja, tapi juga pola pikirnya. Mereka bisa seperti sekarang juga karena pola pikirnya bagus dan didikan ortunya yg selalu mengedepankan pendidikan. Salut dehh pokoknyaa 🙌",7
2024-07-11T03:00:53Z,@zachtlicht5814,Seru poll klo udh sama peserta coc tuh... ❤❤❤,0
2024-07-11T03:00:49Z,@ronnikurniawan8874,Mereka keren,0
2024-07-11T03:00:49Z,@fatmakeisyaofficial7524,salfok rambutnya sandy😭,1
2024-07-11T03:00:48Z,@rizkiprasetyo1242,Tuhh.. sepenting ituloh pendidikan,0
2024-07-11T03:00:22Z,@tata-gb2qb,"Dibalik kesuksesan mereka, selalu ada orang tua yg berperan penting",0
2024-07-11T03:00:18Z,@ilahmainbeh5355,Katanya Xaviera itu adik iparnya CEO yg punya ruang guru bener gak sih,0
2024-07-11T03:00:09Z,@noordininajmiatusari9861,Masa gw nangis nonton iniiiii kalian semua keren bangetttt!! 😭😭😭,0
2024-07-11T02:59:48Z,@srr_21,Kak shakira representasi anak man ic👏🤩,0
2024-07-11T02:59:23Z,@user-bn4bk6vu7h,Syakira nyerocos trus gk mau kalah😂😂😂😂😂,0
2024-07-11T03:01:24Z,@sultanrh1452,"anjir masih ajaa di katain 😭😭😭, orang se positive vibes itu masih lu katain😭😭",0
2024-07-11T03:43:09Z,@nabillaazzahra4318,apasi jir apa2 di salty.,0
2024-07-11T02:59:18Z,@nayafebrianti8161,"pembicaranya bener-bener daging semua plisss, dari setiap kata yang kak xaviera, kak shakira, dan kak sandy ucapin bermanfaat dan berarti banget. definisi pinter tapi ga sombong. cocok banget buat jadi role model gen z di jaman sekarang! 🔥❤",5
2024-07-11T02:59:14Z,@rmychannel4209,Xaviera pernah di yt korea reomit,0
2024-07-11T02:59:03Z,@EzhilanTagliafico,Gntian undang maxwell ya bang densu kalau udah pulang,0
2024-07-11T02:58:49Z,@muhammadhendri8595,COMEBACK IS REAL XAVIERA🔥🔥,0
2024-07-11T02:58:29Z,@hauranisaf,Shakiraa.. gw udah rajin. Gw udah belajar. Tapi Karna privilege orang lain yg lebih akhirnya gw yg tersingkir... Mungkin gw kurang rajinnya.. Ntar gw minta doa emak gw. Sapa Tau hasilnya lbh bagus.,0
2024-07-11T02:58:19Z,@haniaturrofika289,toriq haji😭,0
2024-07-11T02:58:04Z,@dianakumala8133,Shakira silau bgt ya,0
2024-07-11T02:57:52Z,@raisy6473,"&quot;class of sumargo ya?&quot; Sannn😭😭 cpekk 😭🙏 tpi gpp, baguss²",0
2024-07-11T02:57:30Z,@thoriqotulhidayah6843,"merinding banget nonton ini seruu, rasa semangatnya langsung nambah 🔥❤",1
2024-07-11T02:57:26Z,@nurindianfitriani5701,Shakira positif vibe bgt ya Allah,0
2024-07-11T02:57:20Z,@cahayayahoo845,Yg kayak Meraka nih yg harus sering di undang di acara&quot;tv bukan tentang perceraian.joget firal.masalah keluarga. biar Indonesia makin maju😢😢,43
2024-07-11T02:57:00Z,@syarifahzhuraini6967,bang Denny kebiasaan belom nonton tp dah ngundang tamu 😂😂,0
2024-07-11T02:56:52Z,@raissaanindyaputri4616,"dengan semua penjelasan ini,kita akan termotivasi agar bisa terus belajar dan jangan takut gagal❤",1
2024-07-11T02:56:51Z,@ahmadmivtahudin8636,Syukur di kasih xavira🎉,0
2024-07-11T02:56:50Z,@alifiahrahma1617,they have grit wow...,0
2024-07-11T02:56:48Z,@retnop.noegroho2201,tulip asalnya bukannya dari turki ya?,0
2024-07-11T02:56:47Z,@hestiwahyuni6340,Coba Sandy dipertemukan dgn si fajar sadboy.. wkwkwkwk,0
2024-07-11T02:56:29Z,@teguharifhafidin1088,Merinding dengar kata2 shakira .<br>The best ini semuanya .,0
2024-07-11T02:56:15Z,@okabent6439,"Mereka hebat-hebat sih seneng liatnya. Cuma to be brutally honest aku lebih kagum sama anak-anak pinter dari background keluarga yg biasa, baik dari segi akademisi atau finansial",1
2024-07-11T02:56:15Z,@adamfasli4333,Shakira &quot;aku cuman nulis di scopus&quot; wkwkwk cuman katanya. Ngerii,2
2024-07-11T02:56:08Z,@kikiezy2501,Lama bgt 1 jam,0
2024-07-11T02:55:56Z,@syahrulgunawan7588,pada glowwy banget padahal stressz,1
2024-07-11T02:55:50Z,@MaretaLarassiyaniputri,pliss seruuu bgt,0
2024-07-11T02:55:43Z,@user-nb1hv9bj4h,Padahal berharap bgtttsandy menang 😢,0
2024-07-11T02:55:32Z,@eunlightemperor6618,"Sandy tidak banyak kesempatan berbicara &amp; mengeluarkan pendapatnya, padahal mau ngomongin sesuatu yang penting. Ketika waktunya dia berbicara dia kepotong grub² Xaviera &amp; Shakira, bro Densu juga terkadang memotong pembicaraan Sandy. Padahal dia adalah yang tercerdas disini. Semangat Sandy, setelah acara ini kamu pasti semakin terkenal ◟( ͡° ͜ʖ ͡°)◞",5
2024-07-11T03:44:18Z,@nabillaazzahra4318,"jangan berlebihan, mereka semua sama2 pintar.",0
2024-07-11T05:10:53Z,@eunlightemperor6618,"​@@nabillaazzahra4318Yes, mereka sama² pintar. Hanya Cukup disayangkan Scene Sandy kurang maksimal, terlihat dibeberapa video ( ͡ ͜ʖ ͡ )🤲🏻",1
2024-07-11T02:55:15Z,@salmabenedik370,Ngefans sama orang tuanya Shakira ❤,1
2024-07-11T02:55:12Z,@ainiauliazahra5089,"Episode paling seruuu, banyak motivasiinyaaa tpi ada bagian yg bikin terharu jugaaa luvvv❤",1
2024-07-11T02:55:07Z,@ASKcompany,TORIK HAJI😢,1
2024-07-11T02:55:01Z,@eggitio154,Undang kadit mars madrasah😂pliss wkwkwkwk,0
2024-07-11T02:54:56Z,@babyyuan1758,KEREN BANGET 😮😮😮😮😮,0
2024-07-11T02:54:54Z,@herdiyantililla2385,Setuju banget orang yang berhasil bukanlah orang 2 yg pinter tapi orang2 yg berhasil adalah orang2 yang rajin....,3
2024-07-11T02:54:35Z,@acyyl4vf,itu sandy gregetan pgn benerin rambut itu😭,1
2024-07-11T02:54:28Z,@ARifA_hkma,Yang gw heranin kenapa yg kayak gini ga masuk trending di youtube. Malahan yg masuk trending gosip² gajls,2
2024-07-11T02:54:27Z,@jkan4901,Pasti disini ada fanandra ngaku Lo😭🫵ada Xavier pasti ada fanan wkwk,1
2024-07-11T02:53:57Z,@nurulhidayatun2881,"bener bener luar biasa, dari setiap omongan dan afirmasi positif dari mereka bener&quot; ngepresentasiin gimana mereka berjuang hingga sehebat sekarang, love u all guys, terus melangkah kedepan dan membanggakann❤❤🎉🎉🎉",2
2024-07-11T02:53:56Z,@yennyariesta1053,"Positif vibes banget... Dah pinter, sopan, semangatnya kuat.. Banyak bgt yg bisa diambil dri podcas ini.. Keren.",8
2024-07-11T02:53:54Z,@donisastra4610,"Xaviera suara lu bikin gw lemes jirrr,,,",1
2024-07-11T02:53:42Z,@GOD_COMFORTS,"shia Muslim gives his Life to Jesus christ  😲<br><a href=""https://www.youtube.com/watch?v=k-PqUWujSJY"">https://youtu.be/k-PqUWujSJY</a>",0
2024-07-11T02:53:40Z,@storykangsun,Yg Berhasil Adalah Yg rajin. Fighting Pejuang Pelawan Kemageran.,1
2024-07-11T02:53:20Z,@IndahHamdana,Full senyum 😊😊😊 sukses terus anak bangsa Indonesia,1
2024-07-11T02:53:20Z,@nayaravia-j7s,"buset syakira mukanya teduh bgt, ky sllu senyum gt lho, keren masyaAllah",1
2024-07-11T02:53:16Z,@darulhidayat210,Ngakak sandy keliatan susah pas ngmong toriq haji nyah 🤣,1
2024-07-11T02:53:15Z,@caecyyy,tiba&quot;🤩🤌🏼,1
2024-07-11T02:53:03Z,@mangmudins,Xaviera &amp; Sandy harusnya punya sekor yg sama. Karena Xaviera salah jawab Lady Diana harusnya di - 5 jadi 40 + 30 = 70.<br>Tapi karena yg lain gk ada yg tau juga jawaban terakhir jadi fair lah Xaviera Winner.,0
2024-07-11T02:53:02Z,@afnitysania,SHAKIRA KAMU POSITIF VIBESSS BANGETTT YA AMPUNNN,0
2024-07-11T02:52:49Z,@yumnaadibah4962,parenting orang tua mereka pasti keren bgt deh bisa sampe menjadikan anak2 seperti mereka 😀,2
2024-07-11T02:52:33Z,@rahayufebriany4019,Ngakak banget tiba” orang pinter dikasih clue thoriq haji 😭,0
2024-07-11T02:52:27Z,@alyamarshanda,Lucu kali kalo trio nus juga di undang kesini😂,1
2024-07-11T02:52:20Z,@riyandi9984,Harus perbanyak panggung buat orang² seperti mereka sih biar asupan tontonan jg meningkat bukannya yg nyanyi/joget gajelas yg selalu viral,0
2024-07-11T02:52:18Z,@user-hd9fy4wv5c,Sandy maap aku ketawain kamu😭,0
2024-07-11T02:52:01Z,@nadinelatifah24_,GILAAA KERENNNN XAVIERA 😭😭😭😭😭😭,1
2024-07-11T02:51:51Z,@widyaparamita9410,Sukaaa dengernya podcast ttg pendidikan gini . Pinter2 bingitttt mereke 😮😮,1
2024-07-11T02:51:16Z,@annisarasyidin8078,Sandyyy❤❤,1
2024-07-11T02:51:06Z,@salsariski3760,"SERUUU BGTT ASLII, 1 JAM BENER&quot; GA KERASAA, HARUS ADA PART 2 NYA NIHH KAK DENSUU, XAVIERA DENGAN PUBLIK SPEAKING NYA, SHAKIRA DENGAN POSITIF VIBES NYA, SANDY DENGAN CERITA TANPA PUTUS ASANYA, BENER&quot; BUAT PODCAST YG BERISI BGTT, SO I EXCITED FOR THE CONTINUE EPISODE",29
2024-07-11T02:50:42Z,@CookiesChoco352,Berasa bneran bodo gua nonton ini.,1
2024-07-11T02:50:34Z,@kiyya5461,"Marilah menjadi orangtua yang sukses, agar anak kita bisa ikutin kesuksesan dan bisa kasih fasilitas pendidikan terbaik buat mereka😊",1
2024-07-11T02:49:57Z,@Ininabilayakk,Kerenn bgttt,0
2024-07-11T02:49:50Z,@nurasyiah3079,Shakira adem bgt aura nya masyallah,0
2024-07-11T02:49:45Z,@Rafaa-t4z,Senyum Sandy mahal,0
2024-07-11T02:49:25Z,@fathimaazzharo4096,Apa cuman gw yang ngerasa di sini sandy mirip Fajar Sadboy 😭😭🤣🤣🤣,1
2024-07-11T02:49:11Z,@dewipuspita5344,Keren banget,0
2024-07-11T02:49:08Z,@anandadinda10,Shakira Amirah ini aura positif vibesnya MasyaAllah bngett,0
2024-07-11T02:48:42Z,@devibau5616,Woww konten bermanfaat😍,0
2024-07-11T02:48:19Z,@dindapertiwi1146,"bismillah, anak akuu nanti bisa kaya shakira 🤲🥰",0
2024-07-11T02:48:19Z,@intandestiana3792,merindinggg bgtttt keren🤗⁉️,2
2024-07-11T02:47:44Z,@retnomul9654,bagi orang tuanya tolong spill cara didik anaknya biar bisa positive vibes kek gini 🥺,2
2024-07-11T02:47:41Z,@uswatunnisa9214,"Dari podcast ini bisa liat sih <br>Word Affirmation orang tua Shakira tuh berpengaruh banget, karena menurutku ngk semua orang tua bisa nge-push positive anaknya, orang tua Shakira berhasil sih bikin rumah itu ngk as a place tapi as a space <br>Kalau Xaviera keren sih, bisa struggle sebagai minoritas, dan keliatan banget dari cara dia nyampaiin berbagai pengalamannya hidup mandiri bisa membentuk Xaviera yg keren dan gentle",0
2024-07-11T02:47:34Z,@eunlightemperor6618,"<a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=1020"">17:00</a> Bro Densu pertanyaannya sensitif, tanya² IQ. Sebetulnya itu adalah hal yang bikin teman² down. Semoga tidak terlalu bahas IQ dinegara kita yang katanya rata² 68 IQ ( ͡ ͜ʖ ͡ )🙏🏻👍🏻",2
2024-07-11T02:47:32Z,@yosavafamily7372,"Xaviera kamu definisi cewek keren berkelas.<br>Shakira kamu pinter, lembut dan selalu senyum manis bgt subhanalloh<br>Sandy menurutku dengan kejeniusanmu kamu terlihat lbh tampan. Bahkan caramu duduk selalu tegak kamu terlihat gagah Smoga kelak anak laki2 ku akan spertimu sandy ❤",149
2024-07-11T02:47:20Z,@ekobudianto3103,"Trend gini harus naik 😊,  jangan trend bocah kosong 😢",1
2024-07-11T02:47:14Z,@anakbuahtokoyani,"Awalnya aku seneng sama ka xaviera,tapi setelah nonton ini aku suka sama semuanya😭banyak banget motivasi yg bisa diambil😭❤️",0
2024-07-11T02:45:54Z,@kookiaa7,Mantaappp❤,0
2024-07-11T02:45:50Z,@nsp6627,"Selain ngundang mereka harus bgt sih ada yang ngundang orang tua mereka, sembari memberi pandangan dan pendapat bagaimana cara mereka mendidik anak sampai anak-anaknya bisa seperti ini ❤. Kalau ada yang beneran ngundang gw berterima kasih bgt",119
2024-07-11T04:42:10Z,@primaresty4314,Setuju bnget sih,0
2024-07-11T05:11:13Z,@jumadeel,Setuju,0
2024-07-11T02:45:25Z,@alitasari6888,"PLISS NORMALISASI KONTEN MENDIDIK ATAU KONTEN YT NGERUBAH MIDSET KAYA GINI. MAU MISKIN MAU KAYA KALIAN BISA KAYA MEREKA ASAL ADA USAHA. GAUSAH MINDER LIAT INI, TAPI LIHAT LAH KONTEN INI DRI SUDUT PANDANG LAIN!! JADIIN INI PACUAN KALIAN UNTUK JADIIN MOTIVASI!",2
2024-07-11T02:45:11Z,@AudyaWijaya27,Semoga kelak anak2 ku bisa kayak mereka🥰Semangat untuk para orang tua,0
2024-07-11T02:45:03Z,@m.avicennamaula6852,keren banget kalian 😢,0
2024-07-11T02:44:45Z,@TheDdLestari,"<a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=2480"">41:20</a> sendi ngapa wik wik sih 😂",0
2024-07-11T02:44:44Z,@marlianimarsuki20,Yupp!! Orang tua sangat berperan disini..,1
2024-07-11T02:44:03Z,@UciArtika,Semoga kelak anak ku bisa secerdas sandy aamiin😇,0
2024-07-11T02:43:59Z,@amandaputri9300,"Bagus bgt, terima kasih",1
2024-07-11T02:43:43Z,@astrifuadina915,Shakira lo kaya ubin masjid 😭 ADEM BANGETTTT,0
2024-07-11T02:43:32Z,@alifiahrahma1617,bang denny makasih banyak yaa udah undang mereka 💓💗,0
2024-07-11T02:43:27Z,@keyjipy3117,Sebagai single mam punya ank cewek 2 mungkin saya tidak bisa mewariskan harta tapi semoga saya bisa mewariskan pendidikan,0
2024-07-11T02:43:25Z,@artikaputri2897,"Aku punya pikiran spt Xaviera  gimana caranya bsa meraih cita2 tanpa merepotkaj orgtua. Tapi krn aku tdk secerdas xaviera, aku dr SMA udh kerja kecil2an biar punya uang saku sendiri biar beli jajan gak minta orgtua<br>Sampai kuliah aku kerja utk mmbantu orgtua biayain aku kuliah<br><br>Pendidikanku sprt shakira dr SD, SMP negeri Ketika SMA aku di masukan ke MA. Dimana aku sulit menerima dan beradaptasi🥲<br>Orgtuaku spt shakira &quot;gak bisa warisin harta. Cuma bisa warisin pendidikan&quot;<br>Dan teringat 1 pesan dr sahabatku &quot;dimanapun sekolahmu. Kalo kamu pinter pasti kmu akan berprestasi dimanapun sekolahmu&quot;<br><br>Suliiittt.. takuuttt tpi aku bisa survive dg caraku! Alhamdulillah aku bisa lolos ASN sesuai keinginan orgtuaku☺️<br><br>Skrg aku paham apa yg orgtuaku ajarkan dan akan aku terapkan hal2 positif ke anak2ku",179
2024-07-11T05:05:43Z,@yulihartuti3552,Wah itu juga sebuah kebangaan lho.. Keren👍👍,0
2024-07-11T02:43:20Z,@Emiraninurfaiza,"tiga tiganya punya personal branding yang bagus banget! thanksss for motivating our generationsss, cheers upppp🎉🎉🎉",3
2024-07-11T02:42:57Z,@jleadsme12,Yg ngebully mereka itu kayak setan2 semua.,0
2024-07-11T02:42:55Z,@elzafaridaa2446,sendi kiyowoo jangan trauma dengan helm ojol yh,0
2024-07-11T02:42:45Z,@yosuapanjaitan8834,Di penutup sakira memotivasi bngt🎉🎉,0
2024-07-11T02:42:39Z,@chakaawendri8328,Ini baru pemuda/i Indonesia Emas 😭😭😭<br>Potret keberhasilan Ortu dalam mendidik anak-anaknya 🥹🥹🥹,0
2024-07-11T02:41:23Z,@devinadarmawanti6725,"AAAAA KERENNN BANGG NGUNDANG MEREKAAA, PLEASEEEE PERBANYAK KONTEN MEREKAA HAHAHHA LUVLUV",0
2024-07-11T02:40:51Z,@uus_blacksweet8316,Keren bangeettttttt,0
2024-07-11T02:40:44Z,@fauzifadli1572,Gua juga dengernya tas mahal wkwk,0
2024-07-11T02:40:34Z,@user-fz3zv6nr9x,"Mereka sih harus viral...<br>Ma syaa Allah sueneeeeng banget nonton mereka...<br>Kita penonton aja bangga, sampe gak kerasa nangis kejer sewaktu shakira ngeluarin kata2 ajaibnya...<br>&quot;Hilangkan kata tidak dlm setiap doa atau afirmasimu&quot;<br>Sama pas ceritanya xaviera awal2 masuk SMA di korea....<br>Ma syaa Allah gimana ortu nya yaaa...<br>Buangganya gak bisa di tulis pake kata2 pastinya...<br>Btw di sini sandy pas senyum duuuhhh kiyuuuttt....<br>❤❤❤❤❤",0
2024-07-11T02:40:24Z,@imamalbarokah3809,"dari mereka aku belajar bahwa peran orang tua emang sepenting itu, dari orang tua xaviera, shakira, sandy, dan dari shakira juga aku belajar bahwa afirmasi positif sangat sangat berpengaruh untuk diri kita sendiri, luvvv luvvv deh pokoknya♡♡♡♡",0
2024-07-11T02:40:14Z,@FemmySaliman-vn1gv,"Mersa bersalah banget jdi diri sendiri,kemana aja dullu tidak mau rajin belajar.alhasil sekarang hanya nonton mereka",0
2024-07-11T02:39:54Z,@shihomiyano2349,Suka bgt denger xaviera 🥰🥰🥰,0
2024-07-11T02:39:41Z,@umitri1987,Hadir bang💛💙,0
2024-07-11T02:39:24Z,@nurkholis5368,"Gila, keren banget sih karakter mereka",0
2024-07-11T02:39:20Z,@ashadieeyahwidagdo6992,Ahh Papa ku jg sllu pesan harus rajin membaca dan belajar.<br>Pa² tdk punya apa² utk diwariskan kecuali ilmu🥺🥺🥺,0
2024-07-11T02:39:09Z,@Sabethgames,Cba liat tatapan Xaviera ke sandy,0
2024-07-11T02:38:57Z,@ilmiinna,MAXWELL PLISS UNDANG,0
2024-07-11T02:38:46Z,@ziizie27,padahal beberapa kali gw denger sandi itu kaya ngucap dluan<br>tp dia ngalah,2
2024-07-11T02:38:45Z,@marisatrimulya,parenting ortunya shakira masyaALLAH bgs bgt didikannya,1
2024-07-11T02:38:32Z,@Szeverus,"Shakira shining banget di tengah, Masya Allah ✨✨",0
2024-07-11T02:38:27Z,@alliyachs,DEMI APA AKUU OBSES BANGETTT AMA XAVIERA😭😭❤,0
2024-07-11T02:38:25Z,@ahmadGiswa,ini fidio hampir sejam ga ada yg gue  skip 🕺🏻🕺🏻🕺🏻🤩🤩,0
2024-07-11T02:38:21Z,@philophile710,"Makasih Bang Denny udah ngundang mereka. Jujur kaget banget ternyata mereka bisa sedewasa itu pemikirannya. Dan terharu juga sama kata-kata mereka, warm banget. Didikan orang tua mereka patut untuk dicontoh. Terakhir, kalian hebat, tetaplah jadi diri kalian yang mempesona, kalian punya orang terdekat yang akan selalu support kalian.",0
2024-07-11T02:38:18Z,@kangucup533,"Yang kek mereka aja bisa ovt soal dpt apa enggak kerjaan di Indonesia, apa kabar org yg kaya&#39; gua😅",0
2024-07-11T02:38:13Z,@andioben9643,"wiihhh  adabnya  kerennnnn👍, bicaranya, duduknya, kerennn,  hebattttt orang tuanyaaa👍👍👍",0
2024-07-11T02:38:03Z,@nuraenidea8991,"Betul kata Xaviera, kalau dari awal udah punya mindset gak akan bisa, nanti prosesnya akan terus berfikir gak bisa dan susah, padahal kenyataannya setelah dijalani itu ternyata gampang😂. Berpengaruh bgt ya mindset itu",1
2024-07-11T02:38:02Z,@Angelinadavina8,Yg kaya gini yg harusnya di ambil pemerintah buat amunisi membangun negeri..,0
2024-07-11T02:37:36Z,@ariputrirachmawati7362,Yang kaya gini harusnya trending sih.,0
2024-07-11T02:37:07Z,@yraa18__,bangga banget sama mereka:(,0
2024-07-11T02:36:59Z,@siscayuuu,Semoga anak2ku bisa pintar dan sukses kaya mereka🤗,0
2024-07-11T02:36:34Z,@anijahseptiarani3053,Anak-anak muda yg seperti ini harusnya memenuhi lini massa media sosial .. keren.. tak ada iri dengki dalam keilmuan.,46
2024-07-11T04:30:25Z,@taniam9187,Setuju. Skrng pd pargoy wkwkwkwk 🤣🤣🤣🤣,0
2024-07-11T02:36:30Z,@dahlianurmajdina2247,undang korban dari HRD yg menyalahkan gunakan data pelamar untuk transaksi XXXXX donggg,0
2024-07-11T02:36:28Z,@23_idabagusgedekresnawiray52,Seseru ituuu ❤✨️🔥,0
2024-07-11T02:36:27Z,@mmmiii3608,Sandy keribetan sama bel torik haji 🤣😭,0
2024-07-11T02:36:28Z,@mynameisnotyours43,"Xaviera itu Adik Iparnya CEO Ruangguru juga sih, dan gak heran sihh kalo Xaviera ya hebat2 jugaaa",0
2024-07-11T02:36:27Z,@beesvlog4693,"<a href=""https://www.youtube.com/watch?v=s4B-EBsXcH8&amp;t=3539"">58:59</a> otw membabat soal simak ui",0
2024-07-11T02:36:01Z,@yannisafb2933,seruuu.....,0
2024-07-11T02:35:23Z,@YeheskielDuitan,Kalian KEREN bngt ❤😍🥰🫶,1
2024-07-11T02:34:29Z,@anitanurwandini,"baru nonton setengah udah nangis woyy, gila mereka keren2 bangettt",0
2024-07-11T02:34:21Z,@bravesisaarasy9850,"Gua sangat bersyukur mereka lahir di Indonesia🔥, semoga kalian suskses selalu ya Kak Xavier, Sahikra dan Sandy💚",0
2024-07-11T02:34:17Z,@danupurwanto8777,xaviera logatnya udah ke korea2an. artikulasinya mirip korea,0
